window_start,window_end,window_index,Open_day1,Open_day2,Open_day3,Open_day4,Open_day5,Open_day6,Open_day7,High_day1,High_day2,High_day3,High_day4,High_day5,High_day6,High_day7,Low_day1,Low_day2,Low_day3,Low_day4,Low_day5,Low_day6,Low_day7,Close_day1,Close_day2,Close_day3,Close_day4,Close_day5,Close_day6,Close_day7,Volume_day1,Volume_day2,Volume_day3,Volume_day4,Volume_day5,Volume_day6,Volume_day7,Number_of_Trades_day1,Number_of_Trades_day2,Number_of_Trades_day3,Number_of_Trades_day4,Number_of_Trades_day5,Number_of_Trades_day6,Number_of_Trades_day7,Return_%_day1,Return_%_day2,Return_%_day3,Return_%_day4,Return_%_day5,Return_%_day6,Return_%_day7,Volatility_day1,Volatility_day2,Volatility_day3,Volatility_day4,Volatility_day5,Volatility_day6,Volatility_day7,Taker_Buy_Base_Volume_day1,Taker_Buy_Base_Volume_day2,Taker_Buy_Base_Volume_day3,Taker_Buy_Base_Volume_day4,Taker_Buy_Base_Volume_day5,Taker_Buy_Base_Volume_day6,Taker_Buy_Base_Volume_day7
2025-08-31,2025-09-06,4000,108818.460938,108228.75,109243.070312,111190.695312,111718.148438,110723.015625,110650.570312,109491.0,109890.585938,111748.015625,112600.226562,112208.328125,113357.492188,111275.015625,108104.65625,107271.179688,108454.03125,110582.960938,109347.226562,110233.398438,110024.085938,108236.710938,109250.59375,111200.585938,111723.210938,110723.601562,110650.984375,110224.695312,47986191770,66870372995,74776999491,61119643565,60131132901,60241647677,21500719036,,,,,,,,-0.525108,0.936727,1.78488,0.469984,-0.89472,-0.065584,-0.385256,1.273997,2.42025,3.01528,1.81424,2.561,2.82154,1.130523,,,,,,,
2025-09-01,2025-09-07,4001,108228.75,109243.070312,111190.695312,111718.148438,110723.015625,110650.570312,110221.328125,109890.585938,111748.015625,112600.226562,112208.328125,113357.492188,111275.015625,111591.078125,107271.179688,108454.03125,110582.960938,109347.226562,110233.398438,110024.085938,110211.625,109250.59375,111200.585938,111723.210938,110723.601562,110650.984375,110224.695312,111167.617188,66870372995,74776999491,61119643565,60131132901,60241647677,21500719036,24618007520,,,,,,,,0.936727,1.78488,0.469984,-0.89472,-0.065584,-0.385256,0.855454,2.42025,3.01528,1.81424,2.561,2.82154,1.130523,1.25153,,,,,,,
2025-09-02,2025-09-08,4002,109243.070312,111190.695312,111718.148438,110723.015625,110650.570312,110221.328125,111163.015625,111748.015625,112600.226562,112208.328125,113357.492188,111275.015625,111591.078125,112869.234375,108454.03125,110582.960938,109347.226562,110233.398438,110024.085938,110211.625,110630.609375,111200.585938,111723.210938,110723.601562,110650.984375,110224.695312,111167.617188,112071.429688,74776999491,61119643565,60131132901,60241647677,21500719036,24618007520,40212813407,,,,,,,,1.78488,0.469984,-0.89472,-0.065584,-0.385256,0.855454,0.813018,3.01528,1.81424,2.561,2.82154,1.130523,1.25153,2.013822,,,,,,,
2025-09-03,2025-09-09,4003,111190.695312,111718.148438,110723.015625,110650.570312,110221.328125,111163.015625,112077.578125,112600.226562,112208.328125,113357.492188,111275.015625,111591.078125,112869.234375,113225.4375,110582.960938,109347.226562,110233.398438,110024.085938,110211.625,110630.609375,110776.703125,111723.210938,110723.601562,110650.984375,110224.695312,111167.617188,112071.429688,111530.546875,61119643565,60131132901,60241647677,21500719036,24618007520,40212813407,45984480722,,,,,,,,0.469984,-0.89472,-0.065584,-0.385256,0.855454,0.813018,-0.482623,1.81424,2.561,2.82154,1.130523,1.25153,2.013822,2.184857,,,,,,,
2025-09-04,2025-09-10,4004,111718.148438,110723.015625,110650.570312,110221.328125,111163.015625,112077.578125,111531.25,112208.328125,113357.492188,111275.015625,111591.078125,112869.234375,113225.4375,114275.25,109347.226562,110233.398438,110024.085938,110211.625,110630.609375,110776.703125,110940.078125,110723.601562,110650.984375,110224.695312,111167.617188,112071.429688,111530.546875,113955.359375,60131132901,60241647677,21500719036,24618007520,40212813407,45984480722,56377473784,,,,,,,,-0.89472,-0.065584,-0.385256,0.855454,0.813018,-0.482623,2.174124,2.561,2.82154,1.130523,1.25153,2.013822,2.184857,2.990347,,,,,,,
2025-09-05,2025-09-11,4005,110723.015625,110650.570312,110221.328125,111163.015625,112077.578125,111531.25,113961.429688,113357.492188,111275.015625,111591.078125,112869.234375,113225.4375,114275.25,115522.546875,110233.398438,110024.085938,110211.625,110630.609375,110776.703125,110940.078125,113453.835938,110650.984375,110224.695312,111167.617188,112071.429688,111530.546875,113955.359375,115507.539062,60241647677,21500719036,24618007520,40212813407,45984480722,56377473784,45685065332,,,,,,,,-0.065584,-0.385256,0.855454,0.813018,-0.482623,2.174124,1.362095,2.82154,1.130523,1.25153,2.013822,2.184857,2.990347,1.815273,,,,,,,
2025-09-06,2025-09-12,4006,110650.570312,110221.328125,111163.015625,112077.578125,111531.25,113961.429688,115507.789062,111275.015625,111591.078125,112869.234375,113225.4375,114275.25,115522.546875,116769.382812,110024.085938,110211.625,110630.609375,110776.703125,110940.078125,113453.835938,114794.484375,110224.695312,111167.617188,112071.429688,111530.546875,113955.359375,115507.539062,116101.578125,21500719036,24618007520,40212813407,45984480722,56377473784,45685065332,54785725894,,,,,,,,-0.385256,0.855454,0.813018,-0.482623,2.174124,1.362095,0.514286,1.130523,1.25153,2.013822,2.184857,2.990347,1.815273,1.709753,,,,,,,
2025-09-07,2025-09-13,4007,110221.328125,111163.015625,112077.578125,111531.25,113961.429688,115507.789062,116093.5625,111591.078125,112869.234375,113225.4375,114275.25,115522.546875,116769.382812,116334.632812,110211.625,110630.609375,110776.703125,110940.078125,113453.835938,114794.484375,115248.273438,111167.617188,112071.429688,111530.546875,113955.359375,115507.539062,116101.578125,115950.507812,24618007520,40212813407,45984480722,56377473784,45685065332,54785725894,34549454947,,,,,,,,0.855454,0.813018,-0.482623,2.174124,1.362095,0.514286,-0.130119,1.25153,2.013822,2.184857,2.990347,1.815273,1.709753,0.935762,,,,,,,
2025-09-08,2025-09-14,4008,111163.015625,112077.578125,111531.25,113961.429688,115507.789062,116093.5625,115950.289062,112869.234375,113225.4375,114275.25,115522.546875,116769.382812,116334.632812,116181.5,110630.609375,110776.703125,110940.078125,113453.835938,114794.484375,115248.273438,115222.398438,112071.429688,111530.546875,113955.359375,115507.539062,116101.578125,115950.507812,115407.65625,40212813407,45984480722,56377473784,45685065332,54785725894,34549454947,32798036057,,,,,,,,0.813018,-0.482623,2.174124,1.362095,0.514286,-0.130119,-0.468175,2.013822,2.184857,2.990347,1.815273,1.709753,0.935762,0.827166,,,,,,,
2025-09-09,2025-09-15,4009,112077.578125,111531.25,113961.429688,115507.789062,116093.5625,115950.289062,115399.632812,113225.4375,114275.25,115522.546875,116769.382812,116334.632812,116181.5,116747.882812,110776.703125,110940.078125,113453.835938,114794.484375,115248.273438,115222.398438,114461.0625,111530.546875,113955.359375,115507.539062,116101.578125,115950.507812,115407.65625,115444.875,45984480722,56377473784,45685065332,54785725894,34549454947,32798036057,52937859416,,,,,,,,-0.482623,2.174124,1.362095,0.514286,-0.130119,-0.468175,0.03225,2.184857,2.990347,1.815273,1.709753,0.935762,0.827166,1.981653,,,,,,,
2025-09-10,2025-09-16,4010,111531.25,113961.429688,115507.789062,116093.5625,115950.289062,115399.632812,115423.757812,114275.25,115522.546875,116769.382812,116334.632812,116181.5,116747.882812,117005.273438,110940.078125,113453.835938,114794.484375,115248.273438,115222.398438,114461.0625,114813.09375,113955.359375,115507.539062,116101.578125,115950.507812,115407.65625,115444.875,116843.1875,56377473784,45685065332,54785725894,34549454947,32798036057,52937859416,45781744593,,,,,,,,2.174124,1.362095,0.514286,-0.130119,-0.468175,0.03225,1.211238,2.990347,1.815273,1.709753,0.935762,0.827166,1.981653,1.899245,,,,,,,
2025-09-11,2025-09-17,4011,113961.429688,115507.789062,116093.5625,115950.289062,115399.632812,115423.757812,116840.507812,115522.546875,116769.382812,116334.632812,116181.5,116747.882812,117005.273438,117328.609375,113453.835938,114794.484375,115248.273438,115222.398438,114461.0625,114813.09375,114794.976562,115507.539062,116101.578125,115950.507812,115407.65625,115444.875,116843.1875,116468.507812,45685065332,54785725894,34549454947,32798036057,52937859416,45781744593,60528025996,,,,,,,,1.362095,0.514286,-0.130119,-0.468175,0.03225,1.211238,-0.320669,1.815273,1.709753,0.935762,0.827166,1.981653,1.899245,2.168454,,,,,,,
2025-09-12,2025-09-18,4012,115507.789062,116093.5625,115950.289062,115399.632812,115423.757812,116840.507812,116461.265625,116769.382812,116334.632812,116181.5,116747.882812,117005.273438,117328.609375,117911.789062,114794.484375,115248.273438,115222.398438,114461.0625,114813.09375,114794.976562,116188.796875,116101.578125,115950.507812,115407.65625,115444.875,116843.1875,116468.507812,117137.203125,54785725894,34549454947,32798036057,52937859416,45781744593,60528025996,49457272032,,,,,,,,0.514286,-0.130119,-0.468175,0.03225,1.211238,-0.320669,0.574143,1.709753,0.935762,0.827166,1.981653,1.899245,2.168454,1.479455,,,,,,,
2025-09-13,2025-09-19,4013,116093.5625,115950.289062,115399.632812,115423.757812,116840.507812,116461.265625,117137.671875,116334.632812,116181.5,116747.882812,117005.273438,117328.609375,117911.789062,117479.757812,115248.273438,115222.398438,114461.0625,114813.09375,114794.976562,116188.796875,115141.820312,115950.507812,115407.65625,115444.875,116843.1875,116468.507812,117137.203125,115688.859375,34549454947,32798036057,52937859416,45781744593,60528025996,49457272032,38828473971,,,,,,,,-0.130119,-0.468175,0.03225,1.211238,-0.320669,0.574143,-1.236451,0.935762,0.827166,1.981653,1.899245,2.168454,1.479455,1.995889,,,,,,,
2025-09-14,2025-09-20,4014,115950.289062,115399.632812,115423.757812,116840.507812,116461.265625,117137.671875,115691.125,116181.5,116747.882812,117005.273438,117328.609375,117911.789062,117479.757812,116191.148438,115222.398438,114461.0625,114813.09375,114794.976562,116188.796875,115141.820312,115473.523438,115407.65625,115444.875,116843.1875,116468.507812,117137.203125,115688.859375,115721.960938,32798036057,52937859416,45781744593,60528025996,49457272032,38828473971,22864449614,,,,,,,,-0.468175,0.03225,1.211238,-0.320669,0.574143,-1.236451,0.028613,0.827166,1.981653,1.899245,2.168454,1.479455,1.995889,0.620294,,,,,,,
2025-09-15,2025-09-21,4015,115399.632812,115423.757812,116840.507812,116461.265625,117137.671875,115691.125,115730.226562,116747.882812,117005.273438,117328.609375,117911.789062,117479.757812,116191.148438,115901.085938,114461.0625,114813.09375,114794.976562,116188.796875,115141.820312,115473.523438,115252.578125,115444.875,116843.1875,116468.507812,117137.203125,115688.859375,115721.960938,115306.09375,52937859416,45781744593,60528025996,49457272032,38828473971,22864449614,22495852193,,,,,,,,0.03225,1.211238,-0.320669,0.574143,-1.236451,0.028613,-0.359368,1.981653,1.899245,2.168454,1.479455,1.995889,0.620294,0.560362,,,,,,,
2025-09-16,2025-09-22,4016,115423.757812,116840.507812,116461.265625,117137.671875,115691.125,115730.226562,115309.21875,117005.273438,117328.609375,117911.789062,117479.757812,116191.148438,115901.085938,115431.3125,114813.09375,114794.976562,116188.796875,115141.820312,115473.523438,115252.578125,112037.648438,116843.1875,116468.507812,117137.203125,115688.859375,115721.960938,115306.09375,112748.507812,45781744593,60528025996,49457272032,38828473971,22864449614,22495852193,70684158591,,,,,,,,1.211238,-0.320669,0.574143,-1.236451,0.028613,-0.359368,-2.218084,1.899245,2.168454,1.479455,1.995889,0.620294,0.560362,2.943099,,,,,,,
2025-09-17,2025-09-23,4017,116840.507812,116461.265625,117137.671875,115691.125,115730.226562,115309.21875,112757.476562,117328.609375,117911.789062,117479.757812,116191.148438,115901.085938,115431.3125,113351.914062,114794.976562,116188.796875,115141.820312,115473.523438,115252.578125,112037.648438,111535.570312,116468.507812,117137.203125,115688.859375,115721.960938,115306.09375,112748.507812,112014.5,60528025996,49457272032,38828473971,22864449614,22495852193,70684158591,47211853279,,,,,,,,-0.320669,0.574143,-1.236451,0.028613,-0.359368,-2.218084,-0.651013,2.168454,1.479455,1.995889,0.620294,0.560362,2.943099,1.610841,,,,,,,
2025-09-18,2025-09-24,4018,116461.265625,117137.671875,115691.125,115730.226562,115309.21875,112757.476562,112007.664062,117911.789062,117479.757812,116191.148438,115901.085938,115431.3125,113351.914062,113986.273438,116188.796875,115141.820312,115473.523438,115252.578125,112037.648438,111535.570312,111229.640625,117137.203125,115688.859375,115721.960938,115306.09375,112748.507812,112014.5,113328.632812,49457272032,38828473971,22864449614,22495852193,70684158591,47211853279,48044595085,,,,,,,,0.574143,-1.236451,0.028613,-0.359368,-2.218084,-0.651013,1.173181,1.479455,1.995889,0.620294,0.560362,2.943099,1.610841,2.461111,,,,,,,
2025-09-19,2025-09-25,4019,117137.671875,115691.125,115730.226562,115309.21875,112757.476562,112007.664062,113330.164062,117479.757812,116191.148438,115901.085938,115431.3125,113351.914062,113986.273438,113541.085938,115141.820312,115473.523438,115252.578125,112037.648438,111535.570312,111229.640625,108713.398438,115688.859375,115721.960938,115306.09375,112748.507812,112014.5,113328.632812,109049.289062,38828473971,22864449614,22495852193,70684158591,47211853279,48044595085,75528654284,,,,,,,,-1.236451,0.028613,-0.359368,-2.218084,-0.651013,1.173181,-3.776048,1.995889,0.620294,0.560362,2.943099,1.610841,2.461111,4.259843,,,,,,,
2025-09-20,2025-09-26,4020,115691.125,115730.226562,115309.21875,112757.476562,112007.664062,113330.164062,109041.296875,116191.148438,115901.085938,115431.3125,113351.914062,113986.273438,113541.085938,110359.195312,115473.523438,115252.578125,112037.648438,111535.570312,111229.640625,108713.398438,108728.976562,115721.960938,115306.09375,112748.507812,112014.5,113328.632812,109049.289062,109712.828125,22864449614,22495852193,70684158591,47211853279,48044595085,75528654284,57738288949,,,,,,,,0.028613,-0.359368,-2.218084,-0.651013,1.173181,-3.776048,0.608476,0.620294,0.560362,2.943099,1.610841,2.461111,4.259843,1.495047,,,,,,,
2025-09-21,2025-09-27,4021,115730.226562,115309.21875,112757.476562,112007.664062,113330.164062,109041.296875,109707.140625,115901.085938,115431.3125,113351.914062,113986.273438,113541.085938,110359.195312,109778.5,115252.578125,112037.648438,111535.570312,111229.640625,108713.398438,108728.976562,109144.296875,115306.09375,112748.507812,112014.5,113328.632812,109049.289062,109712.828125,109681.945312,22495852193,70684158591,47211853279,48044595085,75528654284,57738288949,26308042910,,,,,,,,-0.359368,-2.218084,-0.651013,1.173181,-3.776048,0.608476,-0.028149,0.560362,2.943099,1.610841,2.461111,4.259843,1.495047,0.578087,,,,,,,
2025-09-22,2025-09-28,4022,115309.21875,112757.476562,112007.664062,113330.164062,109041.296875,109707.140625,109681.945312,115431.3125,113351.914062,113986.273438,113541.085938,110359.195312,109778.5,112375.484375,112037.648438,111535.570312,111229.640625,108713.398438,108728.976562,109144.296875,109236.945312,112748.507812,112014.5,113328.632812,109049.289062,109712.828125,109681.945312,112122.640625,70684158591,47211853279,48044595085,75528654284,57738288949,26308042910,33371048505,,,,,,,,-2.218084,-0.651013,1.173181,-3.776048,0.608476,-0.028149,2.225248,2.943099,1.610841,2.461111,4.259843,1.495047,0.578087,2.861491,,,,,,,
2025-09-23,2025-09-29,4023,112757.476562,112007.664062,113330.164062,109041.296875,109707.140625,109681.945312,112117.875,113351.914062,113986.273438,113541.085938,110359.195312,109778.5,112375.484375,114473.570312,111535.570312,111229.640625,108713.398438,108728.976562,109144.296875,109236.945312,111589.953125,112014.5,113328.632812,109049.289062,109712.828125,109681.945312,112122.640625,114400.382812,47211853279,48044595085,75528654284,57738288949,26308042910,33371048505,60000147466,,,,,,,,-0.651013,1.173181,-3.776048,0.608476,-0.028149,2.225248,2.031474,1.610841,2.461111,4.259843,1.495047,0.578087,2.861491,2.571951,,,,,,,
2025-09-24,2025-09-30,4024,112007.664062,113330.164062,109041.296875,109707.140625,109681.945312,112117.875,114396.523438,113986.273438,113541.085938,110359.195312,109778.5,112375.484375,114473.570312,114836.617188,111229.640625,108713.398438,108728.976562,109144.296875,109236.945312,111589.953125,112740.5625,113328.632812,109049.289062,109712.828125,109681.945312,112122.640625,114400.382812,114056.085938,48044595085,75528654284,57738288949,26308042910,33371048505,60000147466,58986330258,,,,,,,,1.173181,-3.776048,0.608476,-0.028149,2.225248,2.031474,-0.300958,2.461111,4.259843,1.495047,0.578087,2.861491,2.571951,1.832271,,,,,,,
2025-09-25,2025-10-01,4025,113330.164062,109041.296875,109707.140625,109681.945312,112117.875,114396.523438,114057.59375,113541.085938,110359.195312,109778.5,112375.484375,114473.570312,114836.617188,118648.929688,108713.398438,108728.976562,109144.296875,109236.945312,111589.953125,112740.5625,113981.398438,109049.289062,109712.828125,109681.945312,112122.640625,114400.382812,114056.085938,118648.929688,75528654284,57738288949,26308042910,33371048505,60000147466,58986330258,71328680132,,,,,,,,-3.776048,0.608476,-0.028149,2.225248,2.031474,-0.300958,4.026829,4.259843,1.495047,0.578087,2.861491,2.571951,1.832271,4.092258,,,,,,,
2025-09-26,2025-10-02,4026,109041.296875,109707.140625,109681.945312,112117.875,114396.523438,114057.59375,118652.382812,110359.195312,109778.5,112375.484375,114473.570312,114836.617188,118648.929688,121086.40625,108728.976562,109144.296875,109236.945312,111589.953125,112740.5625,113981.398438,118383.15625,109712.828125,109681.945312,112122.640625,114400.382812,114056.085938,118648.929688,120681.257812,57738288949,26308042910,33371048505,60000147466,58986330258,71328680132,71415163912,,,,,,,,0.608476,-0.028149,2.225248,2.031474,-0.300958,4.026829,1.712892,1.495047,0.578087,2.861491,2.571951,1.832271,4.092258,2.278294,,,,,,,
2025-09-27,2025-10-03,4027,109707.140625,109681.945312,112117.875,114396.523438,114057.59375,118652.382812,120656.984375,109778.5,112375.484375,114473.570312,114836.617188,118648.929688,121086.40625,123944.703125,109144.296875,109236.945312,111589.953125,112740.5625,113981.398438,118383.15625,119344.3125,109681.945312,112122.640625,114400.382812,114056.085938,118648.929688,120681.257812,122266.53125,26308042910,33371048505,60000147466,58986330258,71328680132,71415163912,83941392228,,,,,,,,-0.028149,2.225248,2.031474,-0.300958,4.026829,1.712892,1.313604,0.578087,2.861491,2.571951,1.832271,4.092258,2.278294,3.812784,,,,,,,
2025-09-28,2025-10-04,4028,109681.945312,112117.875,114396.523438,114057.59375,118652.382812,120656.984375,122267.46875,112375.484375,114473.570312,114836.617188,118648.929688,121086.40625,123944.703125,122857.640625,109236.945312,111589.953125,112740.5625,113981.398438,118383.15625,119344.3125,121577.570312,112122.640625,114400.382812,114056.085938,118648.929688,120681.257812,122266.53125,122425.429688,33371048505,60000147466,58986330258,71328680132,71415163912,83941392228,36769171735,,,,,,,,2.225248,2.031474,-0.300958,4.026829,1.712892,1.313604,0.129961,2.861491,2.571951,1.832271,4.092258,2.278294,3.812784,1.046943,,,,,,,
